time,MFI
2019-11-19,100.0000
2019-11-18,100.0000
2019-11-15,85.9471
2019-11-14,70.5382
2019-11-13,68.9350
2019-11-12,45.9670
2019-11-11,51.0577
2019-11-08,71.0259
2019-11-07,84.6913
2019-11-06,85.0690
2019-11-05,80.4835
2019-11-04,59.1402
2019-11-01,54.6083
2019-10-31,51.3996
2019-10-30,44.0084
2019-10-29,54.1762
2019-10-28,67.2973
2019-10-25,66.9939
2019-10-24,44.2635
2019-10-23,46.7506
2019-10-22,63.5495
2019-10-21,81.5394
2019-10-18,80.5954
2019-10-17,100.0000
2019-10-16,83.6174
2019-10-15,82.8799
2019-10-14,64.2298
2019-10-11,63.1571
2019-10-10,56.7416
2019-10-09,52.5996
2019-10-08,34.3559
2019-10-07,53.1354
2019-10-04,34.5893
2019-10-03,16.4127
2019-10-02,36.9475
2019-10-01,34.3568
2019-09-30,15.5247
2019-09-27,31.9018
2019-09-26,28.8782
2019-09-25,29.4285
2019-09-24,30.3616
2019-09-23,49.1638
2019-09-20,50.8152
2019-09-19,79.1187
2019-09-18,80.1593
2019-09-17,79.2311
2019-09-16,61.1586
2019-09-13,39.8911
2019-09-12,20.6768
2019-09-11,22.6387
2019-09-10,40.9767
2019-09-09,42.5108
2019-09-06,44.8238
2019-09-05,65.6983
2019-09-04,65.1111
2019-09-03,43.3903
2019-08-30,61.7235
2019-08-29,52.8474
2019-08-28,53.4064
2019-08-27,51.1898
2019-08-26,51.9974
2019-08-23,55.2565
2019-08-22,82.8418
2019-08-21,60.8615
2019-08-20,36.6387
2019-08-19,31.7436
2019-08-16,14.5299
2019-08-15,26.1362
2019-08-14,48.5731
2019-08-13,63.3202
2019-08-12,79.2902
2019-08-09,86.6522
2019-08-08,69.9722
2019-08-07,35.2920
2019-08-06,14.8201
2019-08-05,19.5246
2019-08-02,20.4191
2019-08-01,33.7678
2019-07-31,37.6532
2019-07-30,65.7342
2019-07-29,60.1317
2019-07-26,81.4159
2019-07-25,59.3831
2019-07-24,53.8444
2019-07-23,34.3747
2019-07-22,42.2487
2019-07-19,48.3551
2019-07-18,47.1400
2019-07-17,46.3110
2019-07-16,63.2974
2019-07-15,62.1570
2019-07-12,59.5270
2019-07-11,76.0243
2019-07-10,100.0000
2019-07-09,82.0215
2019-07-08,81.7886
2019-07-05,57.6581
2019-07-03,61.5164
2019-07-02,67.2333
2019-07-01,82.2725
2019-06-28,62.3432
2019-06-27,56.4190
2019-06-26,36.0739
2019-06-25,35.8743
2019-06-24,42.1691
2019-06-21,40.3858
2019-06-20,41.3783
2019-06-19,42.1071
2019-06-18,24.5318
2019-06-17,0.0000
2019-06-14,27.4283
2019-06-13,48.2029
2019-06-12,69.2638
2019-06-11,82.2626
2019-06-10,100.0000
2019-06-07,100.0000
2019-06-06,87.8145
2019-06-05,72.0314
2019-06-04,52.5393
2019-06-03,55.9707
2019-05-31,44.4515
2019-05-30,44.8571
2019-05-29,57.8321
2019-05-28,80.8982
2019-05-24,48.1771
2019-05-23,29.9942
2019-05-22,53.4127
2019-05-21,55.8075
2019-05-20,60.4743
2019-05-17,55.9370
2019-05-16,75.1321
2019-05-15,56.8790
2019-05-14,57.9013
2019-05-13,38.1091
2019-05-10,40.8522
2019-05-09,36.1530
2019-05-08,60.9376
2019-05-07,67.3251
2019-05-06,67.4361
2019-05-03,82.3118
2019-05-02,69.8806
2019-05-01,50.1494
2019-04-30,35.3187
2019-04-29,56.8093
2019-04-26,55.3857
2019-04-25,57.5259
2019-04-24,60.0589
2019-04-23,59.0371
2019-04-22,39.6845
2019-04-18,40.9761
2019-04-17,60.2180
2019-04-16,83.1095
2019-04-15,56.6119
2019-04-12,52.7604
2019-04-11,56.9297
2019-04-10,61.9337
2019-04-09,72.8177
2019-04-08,87.3530
2019-04-05,100.0000
2019-04-04,100.0000
2019-04-03,86.2254
2019-04-02,53.5496
2019-04-01,34.1499
2019-03-29,14.7714
2019-03-28,0.0000
2019-03-27,27.4245
2019-03-26,51.1671
2019-03-25,68.8921
2019-03-22,74.4908
2019-03-21,93.9092
2019-03-20,83.2869
2019-03-19,77.9833
2019-03-18,67.5720
2019-03-15,83.4556
2019-03-14,65.2614
2019-03-13,63.4985
2019-03-12,41.3783
2019-03-11,21.7296
2019-03-08,0.0000
2019-03-07,20.2893
2019-03-06,21.1484
2019-03-05,20.7517
2019-03-04,19.5086
2019-03-01,43.1574
2019-02-28,44.3144
2019-02-27,42.5356
2019-02-26,64.0465
2019-02-25,82.4645
2019-02-22,83.1600
2019-02-21,83.6449
2019-02-20,82.2070
2019-02-19,82.6360
2019-02-15,82.6627
2019-02-14,82.4951
2019-02-13,58.9943
2019-02-12,76.9637
2019-02-11,51.0156
2019-02-08,35.7121
2019-02-07,40.3471
2019-02-06,65.8670
2019-02-05,71.9536
2019-02-04,73.2608
2019-02-01,68.8095
2019-01-31,68.4417
2019-01-30,63.2221
2019-01-29,38.9640
2019-01-28,42.7034
2019-01-25,66.4608
2019-01-24,44.2269
2019-01-23,22.5412
2019-01-22,39.7903
2019-01-18,59.3482
2019-01-17,58.7015
2019-01-16,54.6416
2019-01-15,77.5677
2019-01-14,79.9753
2019-01-11,81.1648
2019-01-10,81.7341
2019-01-09,83.0450
2019-01-08,80.1893
2019-01-07,78.2126
2019-01-04,77.7103
2019-01-03,56.2266
2019-01-02,78.4644
2018-12-31,64.3622
2018-12-28,42.0400
2018-12-27,20.2165
2018-12-26,19.5258
2018-12-24,20.2690
2018-12-21,18.1108
2018-12-20,19.1604
2018-12-19,19.8923
2018-12-18,41.4004
2018-12-17,40.2568
2018-12-14,43.2971
2018-12-13,41.3443
2018-12-12,39.6838
2018-12-11,17.1663
2018-12-10,27.4011
2018-12-07,26.9670
2018-12-06,42.5293
2018-12-04,63.2714
2018-12-03,85.5389
2018-11-30,83.3091
2018-11-29,100.0000
2018-11-28,100.0000
2018-11-27,76.6710
2018-11-26,52.3312
2018-11-23,29.7385
2018-11-21,37.0542
2018-11-20,40.8013
2018-11-19,43.1256
2018-11-16,42.9391
2018-11-15,45.2819
2018-11-14,23.4759
2018-11-13,26.9516
2018-11-12,49.8973
2018-11-09,48.8296
2018-11-08,66.4514
2018-11-07,83.5721
2018-11-06,82.6972
2018-11-05,65.3612
2018-11-02,68.5252
2018-11-01,46.1810
2018-10-31,17.9648
2018-10-30,0.0000
