time,MFI
2019-11-15,13.6475
2019-11-14,48.6060
2019-11-13,24.4294
2019-11-12,24.5286
2019-11-11,32.7147
2019-11-08,33.7153
2019-11-07,8.5298
2019-11-06,30.2401
2019-11-05,35.6058
2019-11-04,16.3873
2019-11-01,37.1920
2019-10-31,65.8374
2019-10-30,65.0569
2019-10-29,81.5389
2019-10-28,80.9899
2019-10-25,80.8977
2019-10-24,50.2989
2019-10-23,51.5440
2019-10-22,56.4185
2019-10-21,73.3640
2019-10-18,59.5859
2019-10-17,85.7984
2019-10-16,86.0187
2019-10-15,85.0569
2019-10-14,67.9517
2019-10-11,63.5166
2019-10-10,59.4173
2019-10-09,58.7799
2019-10-08,34.5371
2019-10-07,53.0275
2019-10-04,74.4677
2019-10-03,53.2565
2019-10-02,33.9370
2019-10-01,32.7299
2019-09-30,15.4502
2019-09-27,0.0000
2019-09-26,0.0000
2019-09-25,0.0000
2019-09-24,0.0000
2019-09-23,17.4666
2019-09-20,41.1537
2019-09-19,70.4823
2019-09-18,88.9700
2019-09-17,100.0000
2019-09-16,100.0000
2019-09-13,100.0000
2019-09-12,80.4634
2019-09-11,80.3258
2019-09-10,78.9769
2019-09-09,59.2808
2019-09-06,56.8836
2019-09-05,79.4378
2019-09-04,76.2357
2019-09-03,76.0984
2019-08-30,83.4704
2019-08-29,61.3108
2019-08-28,40.9855
2019-08-27,39.8479
2019-08-26,17.6680
2019-08-23,39.9078
2019-08-22,62.5122
2019-08-21,58.5427
2019-08-20,35.5720
2019-08-19,55.8617
2019-08-16,38.5232
2019-08-15,21.6449
2019-08-14,51.5770
2019-08-13,71.3906
2019-08-12,55.5681
2019-08-09,52.8092
2019-08-08,55.1913
2019-08-07,28.1483
2019-08-06,0.0000
2019-08-05,0.0000
2019-08-02,0.0000
2019-08-01,27.7603
2019-07-31,45.0042
2019-07-30,62.3082
2019-07-29,77.6675
2019-07-26,100.0000
2019-07-25,100.0000
2019-07-24,100.0000
2019-07-23,76.6402
2019-07-22,77.3530
2019-07-19,77.4005
2019-07-18,78.5778
2019-07-17,79.1862
2019-07-16,77.2758
2019-07-15,54.7735
2019-07-12,34.4342
2019-07-11,30.2150
2019-07-10,25.4753
2019-07-09,44.8862
2019-07-08,74.9573
2019-07-05,100.0000
2019-07-03,100.0000
2019-07-02,86.2883
2019-07-01,71.5809
2019-06-28,70.0248
2019-06-27,72.0567
2019-06-26,73.5557
2019-06-25,86.5669
2019-06-24,100.0000
2019-06-21,88.7419
2019-06-20,70.0409
2019-06-19,65.9550
2019-06-18,47.5376
2019-06-17,45.3153
2019-06-14,64.4617
2019-06-13,86.0111
2019-06-12,64.5240
2019-06-11,80.5980
2019-06-10,83.2632
2019-06-07,84.3091
2019-06-06,68.2428
2019-06-05,70.9425
2019-06-04,54.3296
2019-06-03,25.4800
2019-05-31,0.0000
2019-05-30,0.0000
2019-05-29,0.0000
2019-05-28,18.7992
2019-05-24,19.0737
2019-05-23,18.1545
2019-05-22,37.9475
2019-05-21,37.5299
2019-05-20,40.1437
2019-05-17,37.1020
2019-05-16,68.6210
2019-05-15,51.9325
2019-05-14,50.6746
2019-05-13,36.8702
2019-05-10,36.3028
2019-05-09,19.5209
2019-05-08,20.0836
2019-05-07,20.3823
2019-05-06,20.6812
2019-05-03,40.7343
2019-05-02,18.7985
2019-05-01,19.9067
2019-04-30,18.9771
2019-04-29,40.7571
2019-04-26,24.0206
2019-04-25,42.5533
2019-04-24,43.9045
2019-04-23,67.3718
2019-04-22,64.2040
2019-04-18,82.7860
2019-04-17,83.3995
2019-04-16,100.0000
2019-04-15,100.0000
2019-04-12,100.0000
2019-04-11,80.7462
2019-04-10,59.8592
2019-04-09,61.7335
2019-04-08,63.7594
2019-04-05,66.5849
2019-04-04,83.5988
2019-04-03,82.3356
2019-04-02,65.0726
2019-04-01,64.6225
2019-03-29,65.4422
2019-03-28,41.8850
2019-03-27,58.6832
2019-03-26,73.7500
2019-03-25,74.1183
2019-03-22,72.4468
2019-03-21,69.1684
2019-03-20,50.3565
2019-03-19,55.3672
2019-03-18,58.0668
2019-03-15,41.3161
2019-03-14,41.3843
2019-03-13,40.5146
2019-03-12,39.4303
2019-03-11,38.0531
2019-03-08,34.3179
2019-03-07,30.3870
2019-03-06,22.7790
2019-03-05,25.5209
2019-03-04,22.5597
2019-03-01,24.9824
2019-02-28,29.8715
2019-02-27,47.1784
2019-02-26,18.7956
2019-02-25,17.8184
2019-02-22,37.5163
2019-02-21,41.6053
2019-02-20,64.1005
2019-02-19,85.3177
2019-02-15,62.1990
2019-02-14,40.1398
2019-02-13,36.1369
2019-02-12,17.8663
2019-02-11,28.9641
2019-02-08,47.7689
2019-02-07,63.9943
2019-02-06,84.9815
2019-02-05,100.0000
2019-02-04,85.3100
2019-02-01,60.1209
2019-01-31,64.8193
2019-01-30,71.0402
2019-01-29,72.5974
2019-01-28,58.9153
2019-01-25,74.6902
2019-01-24,73.3813
2019-01-23,52.2309
2019-01-22,52.0088
2019-01-18,78.3495
2019-01-17,59.9891
2019-01-16,61.5754
2019-01-15,54.7599
2019-01-14,33.6489
2019-01-11,31.1167
2019-01-10,48.3980
2019-01-09,32.1635
2019-01-08,38.4833
2019-01-07,60.7103
2019-01-04,59.5742
2019-01-03,53.9600
2019-01-02,80.3821
2018-12-31,77.7586
2018-12-28,42.1229
2018-12-27,28.0165
2018-12-26,14.5263
2018-12-24,14.5091
2018-12-21,13.1889
2018-12-20,16.3055
2018-12-19,16.8813
2018-12-18,34.2606
2018-12-17,30.5452
2018-12-14,33.5008
2018-12-13,33.1809
2018-12-12,32.4550
2018-12-11,14.2352
2018-12-10,25.8978
2018-12-07,44.1683
2018-12-06,62.8398
2018-12-04,81.9117
2018-12-03,100.0000
2018-11-30,100.0000
2018-11-29,90.9753
2018-11-28,90.9250
2018-11-27,55.7066
2018-11-26,34.7489
2018-11-23,16.2195
2018-11-21,14.7328
2018-11-20,0.0000
2018-11-19,21.3620
2018-11-16,22.8867
2018-11-15,22.2392
2018-11-14,21.3630
2018-11-13,46.4750
2018-11-12,56.4068
2018-11-09,51.5582
2018-11-08,52.0526
2018-11-07,65.4635
2018-11-06,63.0850
2018-11-05,54.5316
2018-11-02,82.5924
2018-11-01,77.1827
2018-10-31,78.1608
2018-10-30,56.7396
2018-10-29,39.0936
2018-10-26,33.7657
2018-10-25,38.1857
2018-10-24,14.9307
2018-10-23,37.1225
2018-10-22,61.0511
2018-10-19,40.4515
2018-10-18,64.6635
2018-10-17,57.9771
2018-10-16,39.1900
2018-10-15,25.9921
2018-10-12,26.6610
2018-10-11,0.0000
2018-10-10,0.0000
2018-10-09,0.0000
2018-10-08,0.0000
2018-10-05,17.7082
2018-10-04,40.2649
2018-10-03,62.3942
2018-10-02,82.2232
2018-10-01,100.0000
2018-09-28,76.9079
2018-09-27,78.8580
2018-09-26,78.6270
2018-09-25,78.1705
2018-09-24,77.1478
2018-09-21,78.4845
2018-09-20,75.7180
2018-09-19,76.4689
2018-09-18,79.1424
2018-09-17,61.9516
