time,MFI
2019-11-15,24.1376
2019-11-14,0.0000
2019-11-13,0.0000
2019-11-12,0.0000
2019-11-11,30.5222
2019-11-08,47.7454
2019-11-07,64.6989
2019-11-06,65.7158
2019-11-05,66.0021
2019-11-04,44.7715
2019-11-01,48.2738
2019-10-31,23.6288
2019-10-30,41.2614
2019-10-29,63.0542
2019-10-28,60.0165
2019-10-25,59.4129
2019-10-24,82.2378
2019-10-23,81.1766
2019-10-22,78.6036
2019-10-21,100.0000
2019-10-18,77.9244
2019-10-17,78.0954
2019-10-16,77.8650
2019-10-15,76.6771
2019-10-14,58.7951
2019-10-11,82.1011
2019-10-10,80.1925
2019-10-09,80.5525
2019-10-08,55.7106
2019-10-07,48.3142
2019-10-04,48.3679
2019-10-03,29.1932
2019-10-02,35.6876
2019-10-01,54.7948
2019-09-30,77.4286
2019-09-27,62.0346
2019-09-26,62.5732
2019-09-25,59.4122
2019-09-24,37.7158
2019-09-23,14.9403
2019-09-20,39.3146
2019-09-19,63.9678
2019-09-18,69.0882
2019-09-17,84.6053
2019-09-16,84.3841
2019-09-13,67.9429
2019-09-12,62.5247
2019-09-11,54.2212
2019-09-10,51.6168
2019-09-09,56.4914
2019-09-06,79.9651
2019-09-05,80.3516
2019-09-04,61.0539
2019-09-03,44.1360
2019-08-30,42.6996
2019-08-29,21.9118
2019-08-28,0.0000
2019-08-27,27.4973
2019-08-26,25.4794
2019-08-23,45.5991
2019-08-22,64.3215
2019-08-21,57.8079
2019-08-20,33.6461
2019-08-19,54.3789
2019-08-16,36.0628
2019-08-15,22.2783
2019-08-14,43.8855
2019-08-13,63.7065
2019-08-12,62.5073
2019-08-09,57.9459
2019-08-08,53.1253
2019-08-07,33.4158
2019-08-06,18.3690
2019-08-05,0.0000
2019-08-02,20.9133
2019-08-01,45.7032
2019-07-31,35.9599
2019-07-30,27.3928
2019-07-29,43.4778
2019-07-26,42.8254
2019-07-25,44.4137
2019-07-24,49.2836
2019-07-23,65.6818
2019-07-22,43.7443
2019-07-19,38.0404
2019-07-18,24.7880
2019-07-17,30.6112
2019-07-16,53.0264
2019-07-15,55.7652
2019-07-12,39.8248
2019-07-11,23.7042
2019-07-10,40.2249
2019-07-09,38.4764
2019-07-08,64.6440
2019-07-05,86.8693
2019-07-03,100.0000
2019-07-02,100.0000
2019-07-01,86.5002
2019-06-28,85.6526
2019-06-27,48.7955
2019-06-26,53.3665
2019-06-25,53.9632
2019-06-24,72.5691
2019-06-21,59.6175
2019-06-20,64.6995
2019-06-19,64.3161
2019-06-18,49.5756
2019-06-17,43.0931
